_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp,chars,errors,extra,missed
67ff415a435c447d2b5b4477,False,41.99,91.42,41.99,58.48,210;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-04-16 05:34:18,210,0,0,0
67fe628a435c447d2b51079e,False,47.59,93.75,47.59,59.24,238;0;0;0,time,60,-1,0,60.01,1,0.0,False,False,english,,normal,False,False,False,,2025-04-15 13:43:38,238,0,0,0
67fd3df1435c447d2b44ec7e,False,42.2,93.53,42.8,62.7,211;2;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-04-14 16:55:13,211,2,0,0
67fd3da7435c447d2b44e71b,False,40.0,90.99,40.0,51.17,200;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-04-14 16:53:59,200,0,0,0
67fa9c1e2c70a16b7ed9b19e,False,42.99,94.4,42.99,60.38,215;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-04-12 17:00:14,215,0,0,0
67fa47a82c70a16b7ed65abf,False,44.0,94.04,44.0,61.5,220;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-04-12 10:59:52,220,0,0,0
67f9ff8e2c70a16b7ed3fa3d,False,45.99,93.25,45.99,58.38,230;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-04-12 05:52:14,230,0,0,0
67f9ff3f2c70a16b7ed3f790,False,36.99,92.61,36.99,56.84,185;0;0;0,time,60,-1,0,60.01,1,0.0,False,False,english,,normal,False,False,False,,2025-04-12 05:50:55,185,0,0,0
67f9fd532c70a16b7ed3e8da,False,49.0,93.89,49.0,63.57,245;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-04-12 05:42:43,245,0,0,0
67f9fcea2c70a16b7ed3e5c8,False,37.79,91.16,37.79,42.35,189;0;0;0,time,60,-1,0,60.01,4,0.0,False,False,english,,normal,False,False,False,,2025-04-12 05:40:58,189,0,0,0
67f9f7ab2c70a16b7ed3befd,False,44.4,92.62,44.4,63.3,222;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-04-12 05:18:35,222,0,0,0
67f7487d2c70a16b7eb48145,False,44.2,93.42,44.2,62.18,221;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-04-10 04:26:37,221,0,0,0
67f682662c70a16b7eab6172,False,46.19,97.06,46.39,65.57,231;1;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-04-09 14:21:26,231,1,0,0
67f5f3572c70a16b7ea5073e,False,38.59,90.32,38.59,49.36,193;0;0;0,time,60,-1,0,60.02,0,0.0,False,False,english,,normal,False,False,False,,2025-04-09 04:11:03,193,0,0,0
67f48ac91b4e1d1a387f208c,False,39.59,89.69,39.59,56.63,198;0;0;0,time,60,-1,0,60.01,1,0.0,False,False,english,,normal,False,False,False,,2025-04-08 02:32:41,198,0,0,0
67f48a7e1b4e1d1a387f1db6,False,43.79,94.89,43.79,63.22,219;0;0;0,time,60,-1,0,60.02,0,0.0,False,False,english,,normal,False,False,False,,2025-04-08 02:31:26,219,0,0,0
67f3f7911b4e1d1a38786bfb,False,45.99,95.85,45.99,63.79,230;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-04-07 16:04:33,230,0,0,0
67f3f6311b4e1d1a3878540b,False,45.2,93.78,45.2,71.08,226;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-04-07 15:58:41,226,0,0,0
67f3e4261b4e1d1a38771577,False,39.79,94.42,39.79,60.13,199;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-04-07 14:41:42,199,0,0,0
67f33a051b4e1d1a386f6467,False,44.2,93.28,44.2,66.51,221;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-04-07 02:35:49,221,0,0,0
67f27d2f1b4e1d1a3868a0c5,False,42.8,93.74,42.8,58.74,428;0;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2025-04-06 13:10:07,428,0,0,0
67f26d9c1b4e1d1a38680768,True,43.4,91.13,43.5,57.85,434;1;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2025-04-06 12:03:40,434,1,0,0
67f26cfd1b4e1d1a3868017a,False,51.18,96.24,51.18,68.27,128;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2025-04-06 12:01:01,128,0,0,0
67f26cd71b4e1d1a3867ffd0,False,45.19,94.24,45.19,61.92,226;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-04-06 12:00:23,226,0,0,0
67f26c8e1b4e1d1a3867fcb6,False,38.0,87.89,38.4,55.0,190;1;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-04-06 11:59:10,190,1,0,0
67f23cd01b4e1d1a386648a8,False,49.2,96.54,50.4,63.36,246;1;0;1,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-04-06 08:35:28,246,1,0,1
67f036e51b4e1d1a3855fa5f,False,42.19,93.83,42.19,59.91,211;0;0;0,time,60,-1,0,60.02,1,0.0,False,False,english,,normal,False,False,False,,2025-04-04 19:45:41,211,0,0,0
67f003dd1b4e1d1a3852c699,False,40.4,92.83,40.4,53.95,202;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-04-04 16:07:57,202,0,0,0
67eeb49d1b4e1d1a38436554,False,45.4,92.03,45.4,64.69,227;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-04-03 16:17:33,227,0,0,0
67ee1abd1b4e1d1a383b8c7b,True,52.59,95.99,52.59,69.99,263;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-04-03 05:21:01,263,0,0,0
67edf9e81b4e1d1a383a5f88,False,39.8,87.45,39.8,59.28,199;0;0;0,time,60,-1,0,60.01,1,0.0,False,False,english,,normal,False,False,False,,2025-04-03 03:00:56,199,0,0,0
67ed64e61d4f6d42a8895a15,False,43.4,89.71,43.4,58.61,217;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-04-02 16:25:10,217,0,0,0
67ed64a01d4f6d42a889549f,False,36.0,85.58,36.0,48.1,180;0;0;0,time,60,-1,0,60.01,2,0.0,False,False,english,,normal,False,False,False,,2025-04-02 16:24:00,180,0,0,0
67ea996d1d4f6d42a867f70b,False,45.2,93.15,45.2,59.67,226;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-03-31 13:32:29,226,0,0,0
67ea40d21d4f6d42a864208d,False,47.19,95.93,47.19,60.52,236;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-03-31 07:14:26,236,0,0,0
67e964131d4f6d42a85cdb1e,False,47.4,95.97,47.4,61.39,237;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-03-30 15:32:35,237,0,0,0
67e944c31d4f6d42a85b9578,False,47.19,93.0,47.19,64.84,236;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-03-30 13:18:59,236,0,0,0
67e944211d4f6d42a85b8edf,False,41.0,92.95,41.0,41.97,205;0;0;0,time,60,-1,0,60.0,6,0.0,False,False,english,,normal,False,False,False,,2025-03-30 13:16:17,205,0,0,0
67e818641d4f6d42a852610f,False,46.4,95.95,46.4,65.63,232;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-03-29 15:57:24,232,0,0,0
67e7edee1d4f6d42a850b5b1,False,43.4,94.78,43.4,56.09,217;0;0;0,time,60,-1,0,60.01,4,0.0,False,False,english,,normal,False,False,False,,2025-03-29 12:56:14,217,0,0,0
67e7b7d01d4f6d42a84edd22,False,45.4,95.04,45.4,64.67,227;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-03-29 09:05:20,227,0,0,0
67e6cac7ef75c1d9dc0764d2,False,41.99,90.13,41.99,60.94,210;0;0;0,time,60,-1,0,60.02,0,0.0,False,False,english,,normal,False,False,False,,2025-03-28 16:13:59,210,0,0,0
67e6c400ef75c1d9dc06f494,True,51.39,96.63,51.39,69.74,257;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-03-28 15:45:04,257,0,0,0
67e6c394ef75c1d9dc06ed23,False,42.2,94.3,42.2,58.2,211;0;0;0,time,60,-1,0,60.0,1,0.0,False,False,english,,normal,False,False,False,,2025-03-28 15:43:16,211,0,0,0
67e5802eef75c1d9dcf8bba8,False,39.99,87.77,40.39,52.6,200;2;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-03-27 16:43:26,200,2,0,0
67e436d8f65fb0e23f04080c,False,35.59,86.54,35.59,46.09,178;0;0;0,time,60,-1,0,60.01,1,0.0,False,False,english,,normal,False,False,False,,2025-03-26 17:18:16,178,0,0,0
67e3ca23f65fb0e23ffdd03b,False,48.8,93.89,49.0,65.79,244;1;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-03-26 09:34:27,244,1,0,0
67e3c4faf65fb0e23ffd99da,False,46.59,96.69,46.59,65.25,233;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-03-26 09:12:26,233,0,0,0
67e2dc03f65fb0e23ff3e06c,False,33.99,83.82,33.99,46.95,170;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-03-25 16:38:27,170,0,0,0
67e18d01f65fb0e23fe4a39c,False,40.2,89.87,40.2,54.76,201;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-03-24 16:49:05,201,0,0,0
67e04267f65fb0e23fd7254e,False,44.8,93.75,44.8,67.73,224;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-03-23 17:18:31,224,0,0,0
67e0403cf65fb0e23fd70ee7,False,48.19,97.21,48.19,64.96,241;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-03-23 17:09:16,241,0,0,0
67dfc430c756633072f1df64,False,41.0,91.67,41.0,57.39,205;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-03-23 08:20:00,205,0,0,0
67dfadd9c756633072f1328d,False,41.8,93.01,41.8,60.15,209;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-03-23 06:44:41,209,0,0,0
67dea686c756633072e898d0,True,49.99,97.3,49.99,71.79,250;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-03-22 12:01:10,250,0,0,0
67de9b48c756633072e82da4,False,41.2,93.33,41.2,62.42,206;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-03-22 11:13:12,206,0,0,0
67de6547c756633072e66963,False,41.2,92.0,41.2,57.97,206;0;0;0,time,60,-1,0,60.01,1,0.0,False,False,english,,normal,False,False,False,,2025-03-22 07:22:47,206,0,0,0
67de3cfbc756633072e52b2f,False,39.0,88.55,39.0,62.61,195;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-03-22 04:30:51,195,0,0,0
67de3cb8c756633072e528d5,False,43.6,94.04,43.6,62.35,218;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-03-22 04:29:44,218,0,0,0
67de3c6bc756633072e52688,False,42.0,92.21,42.0,60.11,210;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-03-22 04:28:27,210,0,0,0
67de3c26c756633072e5244c,False,37.2,86.61,38.8,55.26,186;0;1;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-03-22 04:27:18,186,0,1,0
67de2f23c756633072e4bfef,False,39.99,91.48,40.39,62.25,200;1;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-03-22 03:31:47,200,1,0,0
67dd9d2ec756633072df783e,True,46.0,96.65,46.0,66.8,230;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-03-21 17:09:02,230,0,0,0
67a6c837c60cdb18428c56aa,False,40.8,90.75,40.8,59.62,204;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-02-08 02:57:59,204,0,0,0
67a6c7f3c60cdb18428c54d8,False,37.19,84.55,37.19,54.51,186;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-08 02:56:51,186,0,0,0
67a641358049ddd215d2a287,False,41.6,89.74,41.6,55.22,208;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-02-07 17:21:57,208,0,0,0
67a4e2418049ddd215c1bee9,False,45.19,94.58,45.19,64.07,226;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-06 16:24:33,226,0,0,0
67a4d17c8049ddd215c08d22,False,39.59,88.16,39.59,62.24,198;0;0;0,time,60,-1,0,60.02,0,0.0,False,False,english,,normal,False,False,False,,2025-02-06 15:13:00,198,0,0,0
67a4d1378049ddd215c0882e,False,41.58,89.06,45.58,65.28,52;3;0;0,time,15,-1,0,15.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-06 15:11:51,52,3,0,0
67a4d1128049ddd215c08562,True,53.56,97.22,55.15,60.35,67;1;0;0,time,15,-1,0,15.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-06 15:11:14,67,1,0,0
67a4d0d78049ddd215c0815c,False,50.38,96.92,50.38,67.19,126;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-06 15:10:15,126,0,0,0
67a4d06e8049ddd215c079e7,False,43.19,92.44,43.19,58.11,108;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-06 15:08:30,108,0,0,0
67a39fc08049ddd215b2e990,False,41.99,93.86,41.99,54.78,105;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-05 17:28:32,105,0,0,0
67a39f978049ddd215b2e6b3,False,44.77,91.8,44.77,69.6,56;0;0;0,time,15,-1,0,15.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-05 17:27:51,56,0,0,0
67a39f808049ddd215b2e52b,False,46.38,93.55,46.38,72.25,58;0;0;0,time,15,-1,0,15.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-05 17:27:28,58,0,0,0
67a39f5d8049ddd215b2e2e7,False,46.4,96.72,47.6,62.49,116;1;0;0,time,30,-1,0,30.0,0,0.0,False,False,english,,normal,False,False,False,,2025-02-05 17:26:53,116,1,0,0
67a39f378049ddd215b2e02f,False,44.79,94.12,44.79,69.14,112;0;0;0,time,30,-1,0,30.0,0,0.0,False,False,english,,normal,False,False,False,,2025-02-05 17:26:15,112,0,0,0
67a39f128049ddd215b2dd5f,False,32.8,87.23,32.8,41.06,82;0;0;0,time,30,-1,0,30.0,1,0.0,False,False,english,,normal,False,False,False,,2025-02-05 17:25:38,82,0,0,0
67a39ee98049ddd215b2da5f,True,52.77,97.79,52.77,70.01,132;0;0;0,time,30,-1,0,30.02,0,0.0,False,False,english,,normal,False,False,False,,2025-02-05 17:24:57,132,0,0,0
67a23c538049ddd215a1af14,False,44.38,94.12,44.38,65.88,111;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-04 16:12:03,111,0,0,0
67a23c2c8049ddd215a1ac37,False,35.99,83.93,35.99,55.26,90;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-04 16:11:24,90,0,0,0
67a23be28049ddd215a1a6ea,False,46.4,92.86,46.4,66.11,116;0;0;0,time,30,-1,0,30.0,0,0.0,False,False,english,,normal,False,False,False,,2025-02-04 16:10:10,116,0,0,0
67a23bbe8049ddd215a1a48b,False,37.59,87.39,39.59,53.18,94;1;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-04 16:09:34,94,1,0,0
67a23b968049ddd215a1a1b9,False,44.77,91.8,45.57,61.43,56;1;0;0,time,15,-1,0,15.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-04 16:08:54,56,1,0,0
67a23b748049ddd215a19f31,True,47.19,95.52,51.99,67.44,59;1;0;0,time,15,-1,0,15.0,0,0.0,False,False,english,,normal,False,False,False,,2025-02-04 16:08:20,59,1,0,0
67a221988049ddd2159fc4dc,False,33.59,83.02,33.59,52.86,42;0;0;0,time,15,-1,0,15.0,0,0.0,False,False,english,,normal,False,False,False,,2025-02-04 14:18:00,42,0,0,0
67a221708049ddd2159fc224,True,43.3,92.96,43.3,63.9,866;0;0;0,time,240,-1,0,240.0,0,0.0,False,False,english,,normal,False,False,False,,2025-02-04 14:17:20,866,0,0,0
67a220008049ddd2159fa7d6,True,45.39,94.24,45.39,65.55,227;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-04 14:11:12,227,0,0,0
67a21f938049ddd2159fa070,True,44.6,94.92,44.6,67.56,223;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2025-02-04 14:09:23,223,0,0,0
67a21f4d8049ddd2159f9b48,False,40.39,93.04,42.39,64.32,101;1;0;0,time,30,-1,0,30.0,0,0.0,False,False,english,,normal,False,False,False,,2025-02-04 14:08:13,101,1,0,0
67a21f238049ddd2159f984d,False,42.78,93.1,42.78,64.22,107;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-04 14:07:31,107,0,0,0
67a0380edbed5525562221c0,False,40.38,91.96,40.38,62.18,101;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-03 03:29:18,101,0,0,0
67a037e5dbed552556222030,False,38.79,89.19,38.79,55.83,97;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-03 03:28:37,97,0,0,0
67a031c3dbed55255621ea62,False,33.59,87.63,33.59,58.02,84;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2025-02-03 03:02:27,84,0,0,0
679bb5fbba6f7581643df585,False,39.99,91.89,39.99,63.65,100;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2025-01-30 17:25:15,100,0,0,0
679bb5d5ba6f7581643df2a7,True,46.79,92.13,46.79,66.78,117;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2025-01-30 17:24:37,117,0,0,0
679bb5aeba6f7581643defb7,True,44.78,94.12,44.78,65.27,112;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2025-01-30 17:23:58,112,0,0,0
679b892eba6f7581643ab459,False,30.79,89.66,30.79,32.28,77;0;0;0,time,30,-1,0,30.01,5,0.0,False,False,english,,normal,False,False,False,,2025-01-30 14:14:05,77,0,0,0
6797889bba6f7581640b4596,False,33.2,85.29,33.59,47.21,83;1;0;0,time,30,-1,0,30.0,0,0.0,False,False,english,,normal,False,False,False,,2025-01-27 13:22:35,83,1,0,0
67978873ba6f7581640b4308,False,39.5,90.89,39.5,61.76,395;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2025-01-27 13:21:55,395,0,0,0
6796563949deeea627c75fec,False,42.2,93.51,42.2,63.18,422;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2025-01-26 15:35:21,422,0,0,0
6795123549deeea627bc81e2,False,38.1,92.53,38.1,61.97,381;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2025-01-25 16:32:53,381,0,0,0
6795061f49deeea627bbef54,False,36.7,93.1,37.6,50.76,367;1;0;0,time,120,-1,0,120.0,7,0.0,False,False,english,,normal,False,False,False,,2025-01-25 15:41:19,367,1,0,0
67947f4c49deeea627b70418,False,38.8,94.5,38.8,60.28,388;0;0;0,time,120,-1,0,120.01,1,0.0,False,False,english,,normal,False,False,False,,2025-01-25 06:06:04,388,0,0,0
67945e6f49deeea627b5fc24,False,36.2,89.76,36.2,57.19,362;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2025-01-25 03:45:51,362,0,0,0
67945dec49deeea627b5f817,False,39.6,93.04,39.6,59.92,396;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2025-01-25 03:43:40,396,0,0,0
6791d64f49deeea62798b517,False,38.1,90.78,38.1,59.45,381;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2025-01-23 05:40:31,381,0,0,0
6791d5cb49deeea62798b084,False,35.9,90.27,36.7,55.66,359;1;0;0,time,120,-1,0,120.02,0,0.0,False,False,english,,normal,False,False,False,,2025-01-23 05:38:19,359,1,0,0
6791abad49deeea627972a92,False,33.8,87.31,33.8,55.0,338;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2025-01-23 02:38:37,338,0,0,0
679113b549deeea627901615,False,37.5,90.95,37.5,50.61,375;0;0;0,time,120,-1,0,120.0,4,0.0,False,False,english,,normal,False,False,False,,2025-01-22 15:50:13,375,0,0,0
678d0fe449deeea62765089b,False,34.1,90.89,36.4,54.42,341;3;0;2,time,120,-1,0,120.01,2,0.0,False,False,english,,normal,False,False,False,,2025-01-19 14:44:52,341,3,0,2
678cfcd749deeea627642e05,False,32.7,90.13,34.9,58.04,327;2;0;4,time,120,-1,0,120.01,1,0.0,False,False,english,,normal,False,False,False,,2025-01-19 13:23:35,327,2,0,4
678cfc2c49deeea62764268e,False,36.1,91.37,38.0,58.67,361;2;0;2,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2025-01-19 13:20:44,361,2,0,2
678cfb9149deeea627641fad,False,35.2,90.73,36.2,53.93,352;2;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2025-01-19 13:18:09,352,2,0,0
678c913249deeea627605e71,False,37.4,91.59,37.6,55.68,374;1;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2025-01-19 05:44:18,374,1,0,0
678b341749deeea62754924c,False,38.5,94.19,38.5,61.25,385;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2025-01-18 04:54:47,385,0,0,0
678b330649deeea6275489cf,False,37.1,90.78,37.1,55.6,371;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2025-01-18 04:50:14,371,0,0,0
678a7ac349deeea6274ca4df,False,37.0,90.51,37.0,50.71,370;0;0;0,time,120,-1,0,120.0,4,0.0,False,False,english,,normal,False,False,False,,2025-01-17 15:44:03,370,0,0,0
678a7a3049deeea6274c9a0e,False,37.9,90.33,38.3,61.02,379;1;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2025-01-17 15:41:36,379,1,0,0
678a799649deeea6274c8f95,False,39.6,92.99,39.6,58.8,396;0;0;0,time,120,-1,0,120.01,5,0.0,False,False,english,,normal,False,False,False,,2025-01-17 15:39:02,396,0,0,0
6786a39030d177b767ae46e2,True,43.1,95.18,43.1,64.93,431;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2025-01-14 17:49:04,431,0,0,0
6785147e30d177b7679ac9ba,False,33.6,89.74,33.6,54.41,336;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2025-01-13 13:26:22,336,0,0,0
6783e2cb33ee27aa12f559f8,False,40.2,92.86,40.2,60.56,402;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2025-01-12 15:42:03,402,0,0,0
6783d25d33ee27aa12f4a2ef,False,33.0,90.48,33.0,47.4,330;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2025-01-12 14:31:57,330,0,0,0
6782b15133ee27aa12eb42d6,False,40.2,92.66,40.2,62.09,402;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2025-01-11 17:58:41,402,0,0,0
677ea55033ee27aa12c02e5a,False,40.9,92.86,40.9,64.28,409;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2025-01-08 16:18:24,409,0,0,0
677ea4ce33ee27aa12c0264d,False,39.7,93.02,39.7,64.42,397;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2025-01-08 16:16:14,397,0,0,0
677d586933ee27aa12b21bfc,False,40.2,92.71,40.2,62.75,402;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2025-01-07 16:38:01,402,0,0,0
677c077b9894964293068584,False,39.4,92.96,39.4,62.78,394;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2025-01-06 16:40:27,394,0,0,0
677c06da9894964293067be2,False,41.9,95.23,41.9,65.45,419;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2025-01-06 16:37:46,419,0,0,0
677bebd7989496429304ebf0,False,38.9,93.33,38.9,61.33,389;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2025-01-06 14:42:31,389,0,0,0
677be0229894964293044813,False,37.6,91.17,37.9,63.6,376;1;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2025-01-06 13:52:34,376,1,0,0
67780a8e9894964293e328a3,False,39.1,92.51,39.1,63.59,391;0;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2025-01-03 16:04:30,391,0,0,0
67780a029894964293e32208,False,36.2,92.42,36.2,59.44,362;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2025-01-03 16:02:10,362,0,0,0
6777f2109894964293e1e762,False,38.1,90.61,38.2,59.39,381;1;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2025-01-03 14:20:00,381,1,0,0
6776a65f9894964293d5d37a,False,37.3,92.67,37.3,61.11,373;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2025-01-02 14:44:47,373,0,0,0
6774060b9894964293c0ae1c,False,37.7,94.28,37.7,60.6,377;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-31 14:56:11,377,0,0,0
6773ec7f9894964293bfa470,False,35.9,90.35,35.9,56.67,359;0;0;0,time,120,-1,0,120.02,0,0.0,False,False,english,,normal,False,False,False,,2024-12-31 13:07:11,359,0,0,0
676e1d4b98949642938df4d1,False,36.3,88.19,36.3,56.84,363;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-12-27 03:21:47,363,0,0,0
