_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6724e5b950538de2c290e67d,,27.4,89.16,27.4,41.99,274;0;0;0,time,120,-1,0,120,4,0,false,false,english,,normal,false,false,false,,1730471353000
6724e1e350538de2c290a3ac,,34.2,90.31,34.2,58.67,342;0;0;0,time,120,-1,0,120.01,1,0,false,false,english,,normal,false,false,false,,1730470370000
6724e15f50538de2c2909acd,,33,91.4,33,54.93,330;0;0;0,time,120,-1,0,120.01,1,0,false,false,english,,normal,false,false,false,,1730470239000
6724e0b850538de2c2908f5a,,33.5,90.96,33.5,51.35,335;0;0;0,time,120,-1,0,120,1,0,false,false,english,,normal,false,false,false,,1730470072000
6723287950538de2c27d05ba,,30.7,90.12,30.7,52.22,307;0;0;0,time,120,-1,0,120,1,0,false,false,english,,normal,false,false,false,,1730357369000
672327fb50538de2c27d00ec,,34,93.75,34,59.27,340;0;0;0,time,120,-1,0,120,0,0,false,false,english,,normal,false,false,false,,1730357243000
6723277b50538de2c27cfc4f,,35.9,93.83,35.9,58.45,359;0;0;0,time,120,-1,0,120,1,0,false,false,english,,normal,false,false,false,,1730357115000
672326f450538de2c27cf74a,,27.99,89.8,38.79,60.55,70;4;1;0,time,30,-1,0,30.01,1,0,false,false,english,,normal,false,false,false,,1730356980000
672326cc50538de2c27cf5e0,,34.39,91.58,34.79,55.33,86;1;0;0,time,30,-1,0,30.01,1,0,false,false,english,,normal,false,false,false,,1730356940000
6722e83d50538de2c27abad0,,24.79,84.42,24.79,37.15,62;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1730340925000
6720549150538de2c25af336,,33.6,90.53,34.8,46.65,84;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1730172049000
6720546650538de2c25af1aa,,34.39,91.62,34.39,54.36,172;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1730172006000
6720541b50538de2c25aeeb8,,34.5,91.86,34.7,59.43,345;1;0;0,time,120,-1,0,120.01,0,0,false,false,english,,normal,false,false,false,,1730171931000
671e7bf050538de2c2468457,,31.2,87.88,31.2,58.55,312;0;0;0,time,120,-1,0,120,0,0,false,false,english,,normal,false,false,false,,1730051056000
671e7b5e50538de2c2467e9c,,36.2,93.85,36.2,57.21,362;0;0;0,time,120,-1,0,120,0,0,false,false,english,,normal,false,false,false,,1730050910000
671e7aad50538de2c2467724,,43.17,98.18,43.17,65.99,54;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1730050733000
671e7a9650538de2c2467623,,41.6,94.64,41.6,62.81,52;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1730050710000
671e7a7350538de2c24674c0,true,43.2,96.43,43.2,75.13,54;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1730050675000
671e7a5d50538de2c24673c7,,29.59,87.23,29.59,52.22,37;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1730050653000
671e7a4950538de2c24672f0,,36.78,90.2,36.78,66.39,46;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1730050633000
671e7a3450538de2c2467204,,38.36,94.23,38.36,60.8,48;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1730050612000
671e7a1e50538de2c2467123,true,40.77,96.23,40.77,61.53,51;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1730050590000
671e7a0250538de2c2466fde,true,27.98,81.4,27.98,40.78,35;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1730050562000
671e79d250538de2c2466ddf,true,23.98,80.49,26.38,37.19,30;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1730050514000
671e79b550538de2c2466c95,,35.8,90.1,36,61.68,179;1;0;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1730050485000
671e797250538de2c24669d5,,38.4,92.34,38.4,65.05,192;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1730050418000
671e792d50538de2c246672f,,33.39,90.53,34.59,54.96,167;2;0;0,time,60,-1,0,60.02,0,0,false,false,english,,normal,false,false,false,,1730050349000
671e1d4550538de2c2427384,,40,96.15,40,65.29,200;0;0;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1730026821000
671dd60f50538de2c240156f,,32.99,92.74,32.99,55.71,165;0;0;0,time,60,-1,0,60.01,1,0,false,false,english,,normal,false,false,false,,1730008591000
671dd5a950538de2c240122c,,32,92.18,32,53.26,160;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1730008489000
671dd55a50538de2c2400fb9,,32.19,90,32.19,54.92,161;0;0;0,time,60,-1,0,60.01,1,0,false,false,english,,normal,false,false,false,,1730008410000
671dd50950538de2c2400d1a,,31.59,93.1,31.59,54.79,158;0;0;0,time,60,-1,0,60.02,1,0,false,false,english,,normal,false,false,false,,1730008329000
671dcf5450538de2c23fdfc7,,31.6,88.52,31.6,53.53,158;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1730006868000
671dcf0f50538de2c23fdd8d,,39.2,96.55,39.2,67.14,196;0;0;0,time,60,-1,0,60,1,0,false,false,english,,normal,false,false,false,,1730006799000
671dcec050538de2c23fdb11,,34,90.48,34,55.97,170;0;0;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1730006720000
671d03c650538de2c2399e41,,33.39,89.89,33.39,55.12,167;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1729954758000
671d037750538de2c2399ac0,,26.6,80.81,26.8,43.13,133;1;0;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1729954679000
671d031850538de2c2399643,true,40.39,96.65,40.39,61.68,202;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1729954584000
671d02d350538de2c2399348,,34,92.71,34.8,57.42,170;1;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1729954515000
671d027950538de2c2398f51,,35.2,95.44,35.2,59.16,352;0;0;0,time,120,-1,0,120.02,3,0,false,false,english,,normal,false,false,false,,1729954425000
671cd26550538de2c2378f87,,26.7,88.54,27.1,45.44,267;1;0;0,time,120,-1,0,120,6,0,false,false,english,,normal,false,false,false,,1729942117000
671cd1da50538de2c2378a58,,36.1,95.28,36.1,60.88,361;0;0;0,time,120,-1,0,120.01,1,0,false,false,english,,normal,false,false,false,,1729941978000
671a601450538de2c21ca6ea,,26.7,86.16,26.7,44.33,267;0;0;0,time,120,-1,0,120.01,5,0,false,false,english,,normal,false,false,false,,1729781780000
671a5f9450538de2c21c9de8,,32.6,92.44,32.6,57.41,326;0;0;0,time,120,-1,0,120.01,0,0,false,false,english,,normal,false,false,false,,1729781652000
671a5f0c50538de2c21c94ba,,30.4,88.99,30.4,52.64,304;0;0;0,time,120,-1,0,120.01,1,0,false,false,english,,normal,false,false,false,,1729781515000
671a5e7350538de2c21c89f0,,32.5,89.56,32.5,58.13,325;0;0;0,time,120,-1,0,120.01,0,0,false,false,english,,normal,false,false,false,,1729781363000
671a5dcb50538de2c21c7dbb,true,36.7,95.87,36.7,63.22,367;0;0;0,time,120,-1,0,120,1,0,false,false,english,,normal,false,false,false,,1729781195000
671a5d4150538de2c21c746b,,34.6,93.83,34.6,60.88,346;0;0;0,time,120,-1,0,120.01,0,0,false,false,english,,normal,false,false,false,,1729781057000
671919f750538de2c20d5f83,,33.8,93.92,33.8,58.54,338;0;0;0,time,120,-1,0,120.01,1,0,false,false,english,,normal,false,false,false,,1729698295000
6719193850538de2c20d5164,,31.2,92.42,31.2,55.5,312;0;0;0,time,120,-1,0,120,0,0,false,false,english,,normal,false,false,false,,1729698104000
6719184250538de2c20d3eea,,34.1,94.02,34.1,57.57,341;0;0;0,time,120,-1,0,120.01,0,0,false,false,english,,normal,false,false,false,,1729697858000
6717dcf150538de2c2fea0ea,,29.1,88.89,29.1,52.75,291;0;0;0,time,120,-1,0,120,3,0,false,false,english,,normal,false,false,false,,1729617137000
6717dc4450538de2c2fe93f2,,32.5,91.57,32.5,59.92,325;0;0;0,time,120,-1,0,120.01,0,0,false,false,english,,normal,false,false,false,,1729616964000
6717dbad50538de2c2fe894f,,29.3,88.46,29.3,48.88,293;0;0;0,time,120,-1,0,120,0,0,false,false,english,,normal,false,false,false,,1729616813000
6717db2750538de2c2fe7f8b,,34.2,93.24,34.2,57.01,342;0;0;0,time,120,-1,0,120.01,1,0,false,false,english,,normal,false,false,false,,1729616679000
6717da7850538de2c2fe7349,,34.4,94.26,34.4,59.9,344;0;0;0,time,120,-1,0,120,0,0,false,false,english,,normal,false,false,false,,1729616504000
6717d9f250538de2c2fe69e2,,31.9,90.83,32.6,55.33,319;0;1;0,time,120,-1,0,120.01,0,0,false,false,english,,normal,false,false,false,,1729616370000
6717d96f50538de2c2fe6029,,31.4,92.38,31.4,53.08,314;0;0;0,time,120,-1,0,120.01,2,0,false,false,english,,normal,false,false,false,,1729616239000
67179bdb50538de2c2fa0180,,30.8,92.04,31.1,55.58,308;1;0;0,time,120,-1,0,120.01,1,0,false,false,english,,normal,false,false,false,,1729600474000
67179b0450538de2c2f9f5aa,true,35.3,96.2,35.3,59.49,353;0;0;0,time,120,-1,0,120.01,2,0,false,false,english,,normal,false,false,false,,1729600260000
67166af750538de2c2ec014d,,31.5,92.73,31.7,53.93,315;2;0;0,time,120,-1,0,120,1,0,false,false,english,,normal,false,false,false,,1729522423000
6716693a50538de2c2ebddb3,,32.4,94.08,32.7,56.97,324;1;0;0,time,120,-1,0,120,1,0,false,false,english,,normal,false,false,false,,1729521978000
6716685950538de2c2ebcc68,,33.5,94.92,33.5,61.9,335;0;0;0,time,120,-1,0,120.01,0,0,false,false,english,,normal,false,false,false,,1729521753000
67152e9dda330b33d226aa3c,,31.4,94.35,31.4,54.97,314;0;0;0,time,120,-1,0,120,1,0,false,false,english,,normal,false,false,false,,1729441437000
